dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,0.500000,2.300000,0.000656,0.065597,3.279858,163.992898,6.283023
0.020000,0.500000,2.300000,0.003280,0.196791,6.559716,163.992898,6.283093
0.020000,0.501771,2.300000,0.008528,0.327986,6.559716,-0.000000,0.000047
0.020000,0.509643,2.300001,0.016399,0.459180,6.559716,0.000000,0.000258
0.020000,0.520138,2.300005,0.026895,0.590374,6.559716,0.000000,0.000539
0.020000,0.533258,2.300015,0.040014,0.721569,6.559716,-0.000000,0.000892
0.020000,0.549001,2.300032,0.055758,0.852763,6.559716,0.000000,0.001316
0.020000,0.567368,2.300061,0.074125,0.983957,6.559716,-0.000000,0.001814
0.020000,0.588359,2.300105,0.095116,1.115152,6.559716,0.000000,0.002385
0.020000,0.611974,2.300169,0.118731,1.246346,6.559716,0.000000,0.003031
0.020000,0.638213,2.300258,0.144970,1.377540,6.559716,0.000000,0.003754
0.020000,0.667075,2.300378,0.173832,1.508735,6.559716,-0.000000,0.004554
0.020000,0.698562,2.300535,0.205319,1.639929,6.559716,0.000000,0.005433
0.020000,0.732671,2.300737,0.239430,1.771123,6.559716,-0.000000,0.006393
0.020000,0.769405,2.300991,0.276164,1.902318,6.559716,0.000000,0.007436
0.020000,0.808762,2.301306,0.315522,2.033512,6.559716,-0.000000,0.008563
0.020000,0.850742,2.301690,0.357505,2.164706,6.559716,0.000000,0.009778
0.020000,0.895346,2.302156,0.402111,2.295901,6.559716,0.000000,0.011080
0.020000,0.942573,2.302712,0.449341,2.427095,6.559716,0.000000,0.012475
0.020000,0.992422,2.303371,0.499194,2.558289,6.559716,0.000000,0.013963
0.020000,1.044894,2.304145,0.551672,2.689484,6.559716,0.000000,0.015548
0.020000,1.099988,2.305048,0.606774,2.820678,6.559716,0.000000,0.017232
0.020000,1.157704,2.306094,0.664499,2.951872,6.559716,0.000000,0.019018
0.020000,1.218042,2.307299,0.724849,3.083066,6.559716,0.000000,0.020911
0.020000,1.281000,2.308678,0.787822,3.214261,6.559716,0.000000,0.022911
0.020000,1.346578,2.310250,0.853419,3.345455,6.559716,-0.000000,0.025024
0.020000,1.414776,2.312033,0.921640,3.476649,6.559716,0.000000,0.027253
0.020000,1.485592,2.314046,0.992485,3.607844,6.559716,0.000000,0.029602
0.020000,1.559026,2.316311,1.065954,3.739038,6.559716,-0.000000,0.032073
0.020000,1.635077,2.318850,1.142047,3.870232,6.559716,-0.000000,0.034673
0.020000,1.713742,2.321686,1.220763,4.001427,6.559716,0.000000,0.037404
0.020000,1.795021,2.324844,1.302104,4.132621,6.559716,0.000000,0.040270
0.020000,1.878912,2.328350,1.386068,4.263815,6.559716,-0.000000,0.043278
0.020000,1.965413,2.332232,1.472656,4.395010,6.559716,0.000000,0.046430
0.020000,2.054522,2.336520,1.561868,4.526204,6.559716,0.000000,0.049732
0.020000,2.146237,2.341243,1.653704,4.657398,6.559716,-0.000000,0.053189
0.020000,2.240554,2.346435,1.748164,4.788593,6.559716,0.000000,0.056805
0.020000,2.337470,2.352130,1.845248,4.919787,6.559716,0.000000,0.060587
0.020000,2.436983,2.358363,1.944956,5.050981,6.559716,-0.000000,0.064539
0.020000,2.539088,2.365173,2.047287,5.182176,6.559716,0.000000,0.068667
0.020000,2.643780,2.372599,2.152243,5.313370,6.559716,0.000000,0.072976
0.020000,2.751055,2.380683,2.259822,5.444564,6.559716,-0.000000,0.077473
0.020000,2.860907,2.389469,2.370025,5.575759,6.559716,0.000000,0.082162
0.020000,2.973331,2.399003,2.482852,5.706953,6.559716,0.000000,0.087051
0.020000,3.088319,2.409332,2.598303,5.838147,6.559716,0.000000,0.092144
0.020000,3.205863,2.420508,2.716378,5.969341,6.559716,-0.000000,0.097449
0.020000,3.325957,2.432582,2.837077,6.100536,6.559716,0.000000,0.102971
0.020000,3.448589,2.445609,2.960400,6.231730,6.559716,-0.000000,0.108717
0.020000,3.573751,2.459648,3.086346,6.362924,6.559716,0.000000,0.114692
0.020000,3.701430,2.474757,3.214917,6.494119,6.559716,0.000000,0.120904
0.020000,3.831615,2.490999,3.346111,6.625313,6.559716,-0.000000,0.127358
0.020000,3.964291,2.508439,3.479929,6.756507,6.559716,0.000000,0.134061
0.020000,4.099445,2.527145,3.616371,6.887702,6.559716,-0.000000,0.141020
0.020000,4.237059,2.547186,3.755437,7.018896,6.559716,0.000000,0.148239
0.020000,4.377115,2.568636,3.897127,7.150090,6.559716,-0.000000,0.155727
0.020000,4.519595,2.591571,4.041441,7.281285,6.559716,0.000000,0.163487
0.020000,4.664476,2.616067,4.188379,7.412479,6.559716,0.000000,0.171527
0.020000,4.811735,2.642207,4.337940,7.543673,6.559716,-0.000000,0.179851
0.020000,4.961347,2.670073,4.490126,7.674868,6.559716,0.000000,0.188466
0.020000,5.113284,2.699752,4.644935,7.806062,6.559716,-0.000000,0.197375
0.020000,5.267516,2.731332,4.802368,7.937256,6.559716,0.000000,0.206584
0.020000,5.424012,2.764905,4.962425,8.068451,6.559716,-0.000000,0.216097
0.020000,5.582736,2.800565,5.125106,8.199645,6.559716,0.000000,0.225917
0.020000,5.743651,2.838407,5.290411,8.330839,6.559716,0.000000,0.236047
0.020000,5.906715,2.878528,5.458340,8.462034,6.559716,-0.000000,0.246491
0.020000,6.071886,2.921031,5.628892,8.593228,6.559716,0.000000,0.257250
0.020000,6.239117,2.966015,5.802069,8.724422,6.559716,0.000000,0.268325
0.020000,6.408358,3.013585,5.977869,8.855616,6.559716,-0.000000,0.279717
0.020000,6.579556,3.063846,6.156293,8.986811,6.559716,0.000000,0.291425
0.020000,6.752654,3.116903,6.337342,9.118005,6.559716,-0.000000,0.303447
0.020000,6.927592,3.172864,6.521014,9.249199,6.559716,0.000000,0.315782
0.020000,7.104307,3.231836,6.707310,9.380394,6.559716,0.000000,0.328425
0.020000,7.278591,3.293413,6.896229,9.511588,6.559716,0.000000,0.351746
0.020000,7.457608,3.361531,7.087773,9.642782,6.559716,-0.000000,0.375025
0.020000,7.637504,3.434588,7.281941,9.773977,6.559716,0.000000,0.396063
0.020000,7.818325,3.512237,7.478732,9.905171,6.559716,0.000000,0.414707
0.020000,8.000163,3.594095,7.678147,10.036365,6.559716,-0.000000,0.430820
0.020000,8.183146,3.679747,7.880187,10.167560,6.559716,0.000000,0.444279
0.020000,8.367445,3.768744,8.084850,10.298754,6.559716,-0.000000,0.454970
0.020000,8.553265,3.860607,8.292137,10.429948,6.559716,0.000000,0.462785
0.020000,8.740844,3.954822,8.502048,10.561143,6.559716,0.000000,0.467617
0.020000,8.930454,4.050839,8.714583,10.692337,6.559716,-0.000000,0.469353
0.020000,9.122391,4.148068,8.929741,10.823531,6.559716,0.000000,0.467881
0.020000,9.316975,4.245874,9.147524,10.954726,6.559716,0.000000,0.463077
0.020000,9.514546,4.343571,9.367930,11.085920,6.559716,-0.000000,0.454816
0.020000,9.715450,4.440417,9.590961,11.217114,6.559716,0.000000,0.442967
0.020000,9.920041,4.535608,9.816615,11.348309,6.559716,0.000000,0.427399
0.020000,10.128662,4.628272,10.044893,11.479503,6.559716,0.000000,0.407991
0.020000,10.341634,4.717470,10.275795,11.610697,6.559716,-0.000000,0.384643
0.020000,10.559242,4.802192,10.509321,11.741891,6.559716,0.000000,0.357290
0.020000,10.781713,4.881366,10.745471,11.873086,6.559716,-0.000000,0.325921
0.020000,11.002937,4.953366,10.984244,12.004280,6.559716,0.000000,0.306006
0.020000,11.233730,5.024117,11.225642,12.135474,6.559716,0.000000,0.288954
0.020000,11.468215,5.091659,11.469663,12.266669,6.559716,-0.000000,0.271999
0.020000,11.706341,5.155914,11.716309,12.397863,6.559716,0.000000,0.255175
0.020000,11.948053,5.216814,11.965578,12.529057,6.559716,0.000000,0.238514
0.020000,12.193296,5.274300,12.217471,12.660252,6.559716,-0.000000,0.222049
0.020000,12.442010,5.328326,12.471988,12.791446,6.559716,0.000000,0.205811
0.020000,12.694135,5.378853,12.729129,12.922640,6.559716,0.000000,0.189832
0.020000,12.948963,5.425742,12.988238,12.988238,3.279858,-163.992898,0.174180
0.020000,13.204912,5.468765,13.247780,12.965980,-1.112897,-219.637754,0.158969
0.020000,13.460387,5.507793,13.506221,12.878124,-4.392755,-163.992898,0.144300
0.020000,13.714226,5.542847,13.762471,12.746930,-6.559716,-108.348041,0.130236
0.020000,13.965920,5.574084,14.016098,12.615736,-6.559716,0.000000,0.116795
0.020000,14.215395,5.601724,14.267101,12.484542,-6.559716,-0.000000,0.103969
0.020000,14.462585,5.625981,14.515480,12.353347,-6.559716,0.000000,0.091748
0.020000,14.707432,5.647064,14.761235,12.222153,-6.559716,0.000000,0.080120
0.020000,14.949887,5.665175,15.004366,12.090959,-6.559716,0.000000,0.069072
0.020000,15.189904,5.680507,15.244873,11.959764,-6.559716,0.000000,0.058590
0.020000,15.427445,5.693249,15.482756,11.828570,-6.559716,-0.000000,0.048660
