dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,12.697783,10.530583,8.587425,7.833426,-15.837281,18.713096,0.506513
0.020000,12.829905,10.602617,8.737907,7.524111,-15.465713,18.578392,0.491233
0.020000,12.957863,10.669642,8.882357,7.222505,-15.080324,19.269473,0.473225
0.020000,13.081844,10.731565,9.020942,6.929220,-14.664250,20.803671,0.452625
0.020000,13.202011,10.788339,9.153846,6.645200,-14.201005,23.162270,0.429579
0.020000,13.318515,10.839974,9.281279,6.371676,-13.676165,26.241980,0.404255
0.020000,13.431503,10.886526,9.403481,6.110105,-13.078594,29.878540,0.376846
0.020000,13.541127,10.928096,9.520723,5.862071,-12.401683,33.845573,0.347566
0.020000,13.647550,10.964827,9.633306,5.629161,-11.645503,37.808995,0.316660
0.020000,13.750948,10.996895,9.741563,5.412838,-10.816154,41.467470,0.284390
0.020000,13.851514,11.024499,9.845848,5.214276,-9.928091,44.403148,0.251043
0.020000,13.959483,11.050570,9.956920,5.553601,16.966267,1344.717886,0.228388
0.020000,14.078983,11.077424,10.079401,6.124036,28.521720,577.772660,0.213791
0.020000,14.197133,11.102212,10.200123,6.036117,-4.395914,-1645.881695,0.199885
0.020000,14.313873,11.125055,10.319077,5.947665,-4.422623,-1.335472,0.186664
0.020000,14.429142,11.146072,10.436247,5.858504,-4.458042,-1.770928,0.174114
0.020000,14.542885,11.165378,10.551616,5.768482,-4.501113,-2.153560,0.162222
0.020000,14.655046,11.183083,10.665166,5.677476,-4.550300,-2.459371,0.150973
0.020000,14.765571,11.199293,10.776873,5.585381,-4.604722,-2.721075,0.140348
0.020000,14.874410,11.214109,10.886716,5.492118,-4.663185,-2.923142,0.130330
0.020000,14.981512,11.227630,10.994668,5.397620,-4.724884,-3.084964,0.120899
0.020000,15.086831,11.239949,11.100705,5.301842,-4.788917,-3.201659,0.112034
0.020000,15.190321,11.251153,11.204800,5.204749,-4.854649,-3.286618,0.103714
0.020000,15.291940,11.261327,11.306926,5.106320,-4.921419,-3.338491,0.095918
0.020000,15.391645,11.270550,11.407057,5.006546,-4.988696,-3.363850,0.088624
0.020000,15.489398,11.278898,11.505166,4.905426,-5.056033,-3.366813,0.081810
