dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,0.499796,1.050000,0.000650,0.064976,3.248808,162.440421,6.283022
0.020000,0.499883,1.050000,0.000736,0.004333,-3.032138,-314.047314,6.283092
0.020000,0.501747,1.050000,0.002600,0.093190,4.442831,373.748457,0.000045
0.020000,0.509805,1.050001,0.010658,0.402891,15.485057,552.111308,0.000254
0.020000,0.520549,1.050005,0.021403,0.537227,6.716776,-438.414083,0.000532
0.020000,0.533981,1.050015,0.034835,0.671598,6.718583,0.090380,0.000882
0.020000,0.550101,1.050033,0.050955,0.806011,6.720644,0.103053,0.001303
0.020000,0.568911,1.050062,0.069764,0.940475,6.723189,0.127250,0.001795
0.020000,0.590411,1.050106,0.091264,1.074999,6.726173,0.149176,0.002362
0.020000,0.614602,1.050171,0.115456,1.209591,6.729644,0.173569,0.003002
0.020000,0.641487,1.050262,0.142341,1.344259,6.733369,0.186255,0.003718
0.020000,0.671067,1.050383,0.171922,1.479013,6.737715,0.217303,0.004510
0.020000,0.703344,1.050543,0.204199,1.613860,6.742344,0.231423,0.005381
0.020000,0.738320,1.050748,0.239175,1.748811,6.747560,0.260816,0.006332
0.020000,0.775996,1.051006,0.276852,1.883874,6.753128,0.278396,0.007365
0.020000,0.816376,1.051326,0.317234,2.019055,6.759060,0.296584,0.008481
0.020000,0.859462,1.051717,0.360321,2.154366,6.765572,0.325622,0.009683
0.020000,0.905256,1.052190,0.406117,2.289814,6.772377,0.340235,0.010973
0.020000,0.953761,1.052755,0.454625,2.425411,6.779843,0.373282,0.012353
0.020000,1.004979,1.053426,0.505849,2.561162,6.787568,0.386273,0.013826
0.020000,1.058915,1.054214,0.559790,2.697077,6.795721,0.407666,0.015395
0.020000,1.115571,1.055133,0.616453,2.833166,6.804496,0.438720,0.017062
0.020000,1.174950,1.056199,0.675842,2.969439,6.813632,0.456828,0.018829
0.020000,1.237056,1.057427,0.737960,3.105902,6.823129,0.474832,0.020701
0.020000,1.301892,1.058833,0.802812,3.242566,6.833214,0.504238,0.022681
0.020000,1.369462,1.060436,0.870400,3.379440,6.843718,0.525200,0.024771
0.020000,1.439769,1.062256,0.940731,3.516534,6.854678,0.548036,0.026975
0.020000,1.512817,1.064311,1.013808,3.653855,6.866080,0.570068,0.029298
0.020000,1.588610,1.066625,1.089636,3.791415,6.877999,0.595965,0.031742
0.020000,1.667152,1.069220,1.168221,3.929221,6.890286,0.614335,0.034311
0.020000,1.748446,1.072119,1.249567,4.067284,6.903150,0.643204,0.037011
0.020000,1.832496,1.075351,1.333679,4.205612,6.916369,0.660975,0.039844
0.020000,1.919306,1.078940,1.420563,4.344214,6.930102,0.686650,0.042816
0.020000,2.008880,1.082917,1.510225,4.483100,6.944303,0.710048,0.045931
0.020000,2.101221,1.087312,1.602671,4.622278,6.958904,0.730007,0.049193
0.020000,2.196333,1.092157,1.697906,4.761757,6.973984,0.754031,0.052608
0.020000,2.294219,1.097486,1.795937,4.901548,6.989523,0.776946,0.056180
0.020000,2.394882,1.103336,1.896770,5.041658,7.005503,0.798985,0.059915
0.020000,2.498326,1.109743,2.000412,5.182094,7.021791,0.814435,0.063818
0.020000,2.604552,1.116748,2.106869,5.322867,7.038655,0.843159,0.067893
0.020000,2.713564,1.124393,2.216149,5.463983,7.055785,0.856534,0.072148
0.020000,2.825364,1.132722,2.328258,5.605450,7.073365,0.878976,0.076586
0.020000,2.939951,1.141781,2.443203,5.747274,7.091230,0.893271,0.081215
0.020000,3.057329,1.151619,2.560993,5.889466,7.109561,0.916526,0.086039
0.020000,3.177497,1.162287,2.681633,6.032026,7.128021,0.922990,0.091065
0.020000,3.300455,1.173839,2.805132,6.174963,7.146862,0.942071,0.096299
0.020000,3.426202,1.186330,2.931498,6.318282,7.165914,0.952594,0.101747
0.020000,3.554735,1.199821,3.060738,6.461985,7.185187,0.963647,0.107414
0.020000,3.686053,1.214371,3.192859,6.606076,7.204510,0.966178,0.113308
0.020000,3.820151,1.230046,3.327870,6.750556,7.224015,0.975236,0.119435
0.020000,3.957025,1.246912,3.465779,6.895426,7.243510,0.974759,0.125800
0.020000,4.096667,1.265040,3.606593,7.040685,7.262938,0.971407,0.132410
0.020000,4.239069,1.284503,3.750319,7.186331,7.282286,0.967365,0.139271
0.020000,4.384223,1.305376,3.896966,7.332359,7.301407,0.956060,0.146390
0.020000,4.532117,1.327739,4.046542,7.478763,7.320230,0.941169,0.153771
0.020000,4.682738,1.351673,4.199052,7.625536,7.338640,0.920493,0.161422
0.020000,4.836071,1.377264,4.354506,7.772668,7.356575,0.896731,0.169348
0.020000,4.992097,1.404600,4.512909,7.920143,7.373792,0.860883,0.177554
0.020000,5.150797,1.433772,4.674268,8.067950,7.390303,0.825534,0.186046
0.020000,5.312148,1.464874,4.838589,8.216067,7.405869,0.778289,0.194828
0.020000,5.476125,1.498004,5.005878,8.364475,7.420394,0.726268,0.203906
0.020000,5.642697,1.533261,5.176141,8.513146,7.433554,0.657983,0.213283
0.020000,5.811834,1.570748,5.349382,8.662055,7.445482,0.596410,0.222964
0.020000,5.983499,1.610570,5.525606,8.811170,7.455749,0.513365,0.232951
0.020000,6.157652,1.652836,5.704815,8.960451,7.464034,0.414214,0.243248
0.020000,6.334251,1.697654,5.887012,9.109865,7.470673,0.331965,0.253856
0.020000,6.513247,1.745138,6.072199,9.259362,7.474858,0.209266,0.264777
0.020000,6.694589,1.795401,6.260377,9.408898,7.476822,0.098191,0.276011
0.020000,6.878218,1.848557,6.451546,9.558416,7.475880,-0.047106,0.287559
0.020000,7.064074,1.904723,6.645703,9.707866,7.472512,-0.168406,0.299418
0.020000,7.252089,1.964017,6.842847,9.857185,7.465954,-0.327916,0.311587
0.020000,7.442193,2.026555,7.042973,10.006310,7.456260,-0.484679,0.324064
0.020000,7.637864,2.094082,7.249967,10.349728,17.170902,485.732095,0.343215
0.020000,7.843755,2.170487,7.469579,10.980559,31.541519,718.530835,0.367124
0.020000,8.047752,2.251536,7.689087,10.975397,-0.258082,-1589.980033,0.388870
0.020000,8.249759,2.336653,7.908294,10.960353,-0.752203,-24.706022,0.408296
0.020000,8.449748,2.425240,8.127025,10.936555,-1.189923,-21.886005,0.425261
0.020000,8.647749,2.516688,8.345123,10.904907,-1.582360,-19.621870,0.439640
0.020000,8.843839,2.610373,8.562444,10.866068,-1.941992,-17.981612,0.451317
0.020000,9.038137,2.705668,8.778853,10.820432,-2.281798,-16.990281,0.460185
0.020000,9.230787,2.801935,8.994216,10.768147,-2.614243,-16.622247,0.466136
0.020000,9.421953,2.898526,9.208399,10.709141,-2.950276,-16.801653,0.469065
0.020000,9.611809,2.994782,9.421262,10.643168,-3.298681,-17.420245,0.468858
0.020000,9.800532,3.090032,9.632659,10.569868,-3.664966,-18.314243,0.465399
0.020000,9.988291,3.183589,9.842436,10.488859,-4.050455,-19.274483,0.458565
