dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,0.500203,23.550000,0.000656,0.065598,3.279889,163.994457,0.000162
0.020000,0.500116,23.550000,0.000743,0.004360,-3.061872,-317.088051,0.000093
0.020000,0.501712,23.550000,0.002340,0.079816,3.772773,341.732245,6.283138
0.020000,0.509321,23.549999,0.009949,0.380471,15.032779,563.000282,6.282928
0.020000,0.519466,23.549995,0.020094,0.507253,6.339102,-434.683841,6.282648
0.020000,0.532147,23.549986,0.032774,0.634003,6.337479,-0.081130,6.282296
0.020000,0.547361,23.549969,0.047988,0.760708,6.335261,-0.110908,6.281873
0.020000,0.565108,23.549941,0.065735,0.887360,6.332579,-0.134099,6.281377
0.020000,0.585387,23.549899,0.086014,1.013952,6.329632,-0.147330,6.280807
0.020000,0.608196,23.549837,0.108824,1.140475,6.326129,-0.175167,6.280162
0.020000,0.633534,23.549752,0.134162,1.266918,6.322142,-0.199372,6.279442
0.020000,0.661400,23.549636,0.162028,1.393274,6.317797,-0.217243,6.278644
0.020000,0.691790,23.549485,0.192418,1.519534,6.313019,-0.238885,6.277767
0.020000,0.724703,23.549291,0.225332,1.645689,6.307736,-0.264163,6.276809
0.020000,0.760137,23.549046,0.260767,1.771729,6.302009,-0.286346,6.275769
0.020000,0.798089,23.548744,0.298720,1.897648,6.295946,-0.303124,6.274644
0.020000,0.838556,23.548373,0.339188,2.023433,6.289241,-0.335297,6.273433
0.020000,0.881535,23.547926,0.382170,2.149079,6.282313,-0.346371,6.272133
0.020000,0.927023,23.547392,0.427662,2.274573,6.274694,-0.380958,6.270742
0.020000,0.975017,23.546759,0.475660,2.399908,6.266730,-0.398185,6.269257
0.020000,1.025513,23.546016,0.526161,2.525076,6.258422,-0.415419,6.267676
0.020000,1.078507,23.545150,0.579162,2.650064,6.249412,-0.450470,6.265995
0.020000,1.133996,23.544146,0.634660,2.774868,6.240176,-0.461816,6.264212
0.020000,1.191974,23.542992,0.692649,2.899473,6.230273,-0.495160,6.262324
0.020000,1.252437,23.541670,0.753127,3.023874,6.220016,-0.512865,6.260327
0.020000,1.315380,23.540164,0.816088,3.148060,6.209308,-0.535359,6.258217
0.020000,1.380798,23.538458,0.881528,3.272021,6.198042,-0.563325,6.255992
0.020000,1.448686,23.536532,0.949443,3.395748,6.186354,-0.584376,6.253648
0.020000,1.519037,23.534367,1.019828,3.519232,6.174213,-0.607076,6.251180
0.020000,1.591846,23.531941,1.092677,3.642464,6.161616,-0.629856,6.248585
0.020000,1.667106,23.529234,1.167986,3.765432,6.148397,-0.660946,6.245858
0.020000,1.744810,23.526221,1.245748,3.888131,6.134925,-0.673595,6.242995
0.020000,1.824951,23.522878,1.325959,4.010547,6.120830,-0.704748,6.239992
0.020000,1.907522,23.519180,1.408613,4.132673,6.106304,-0.726290,6.236843
0.020000,1.992514,23.515098,1.493703,4.254500,6.091308,-0.749789,6.233545
0.020000,2.079919,23.510605,1.581223,4.376018,6.075936,-0.768616,6.230092
0.020000,2.169728,23.505670,1.671168,4.497218,6.059987,-0.797441,6.226478
