dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,0.499797,26.050000,0.000650,0.064976,3.248807,162.440354,0.000162
0.020000,0.499883,26.050000,0.000736,0.004319,-3.032857,-314.083198,0.000093
0.020000,0.501746,26.050000,0.002599,0.093151,4.441591,373.722405,6.283140
0.020000,0.509803,26.049999,0.010656,0.402848,15.484856,552.163219,6.282932
0.020000,0.520547,26.049995,0.021400,0.537169,6.716063,-438.439616,6.282655
0.020000,0.533977,26.049985,0.034830,0.671527,6.717877,0.090700,6.282306
0.020000,0.550096,26.049968,0.050949,0.805926,6.719947,0.103493,6.281887
0.020000,0.568903,26.049939,0.069756,0.940376,6.722503,0.127779,6.281396
0.020000,0.590401,26.049894,0.091254,1.074886,6.725498,0.149767,6.280831
0.020000,0.614590,26.049829,0.115443,1.209465,6.728983,0.174243,6.280193
0.020000,0.641472,26.049739,0.142325,1.344120,6.732724,0.187062,6.279480
0.020000,0.671049,26.049618,0.171903,1.478862,6.737087,0.218157,6.278689
0.020000,0.703323,26.049459,0.204177,1.613696,6.741735,0.232370,6.277821
0.020000,0.738295,26.049255,0.239149,1.748636,6.746972,0.261861,6.276873
0.020000,0.775968,26.048998,0.276823,1.883687,6.752563,0.279530,6.275843
0.020000,0.816344,26.048679,0.317200,2.018857,6.758518,0.297786,6.274730
0.020000,0.859425,26.048289,0.360283,2.154158,6.765057,0.326951,6.273531
0.020000,0.905215,26.047817,0.406075,2.289596,6.771890,0.341652,6.272245
0.020000,0.953715,26.047253,0.454579,2.425184,6.779385,0.374709,6.270868
0.020000,1.004929,26.046585,0.505798,2.560927,6.787142,0.387854,6.269399
0.020000,1.058860,26.045799,0.559734,2.696833,6.795331,0.409464,6.267834
0.020000,1.115511,26.044882,0.616393,2.832916,6.804137,0.440296,6.266171
0.020000,1.174885,26.043820,0.675776,2.969182,6.813315,0.458887,6.264408
0.020000,1.236986,26.042596,0.737889,3.105639,6.822848,0.476666,6.262540
0.020000,1.301817,26.041193,0.802735,3.242299,6.832975,0.506369,6.260565
0.020000,1.369381,26.039594,0.870318,3.379169,6.843521,0.527266,6.258479
0.020000,1.439683,26.037780,0.940644,3.516260,6.854528,0.550387,6.256279
0.020000,1.512726,26.035729,1.013715,3.653579,6.865977,0.572441,6.253961
0.020000,1.588513,26.033422,1.089538,3.791138,6.877943,0.598311,6.251522
0.020000,1.667050,26.030834,1.168117,3.928944,6.890284,0.617030,6.248956
0.020000,1.748338,26.027941,1.249457,4.067008,6.903199,0.645744,6.246261
0.020000,1.832383,26.024717,1.333564,4.205338,6.916477,0.663903,6.243432
0.020000,1.919188,26.021136,1.420443,4.343943,6.930268,0.689559,6.240465
0.020000,2.008757,26.017168,1.510099,4.482833,6.944526,0.712899,6.237354
0.020000,2.101093,26.012783,1.602540,4.622017,6.959192,0.733301,6.234096
0.020000,2.196201,26.007948,1.697770,4.761504,6.974334,0.757098,6.230685
0.020000,2.294082,26.002630,1.795796,4.901303,6.989944,0.780491,6.227117
0.020000,2.394742,25.996792,1.896624,5.041423,7.005993,0.802478,6.223386
0.020000,2.498182,25.990397,2.000262,5.181870,7.022350,0.817842,6.219487
0.020000,2.604405,25.983405,2.106715,5.322655,7.039292,0.847088,6.215414
0.020000,2.713414,25.975774,2.215990,5.463785,7.056500,0.860391,6.211163
0.020000,2.825210,25.967460,2.328096,5.605269,7.074154,0.882735,6.206727
0.020000,2.939796,25.958416,2.443038,5.747111,7.092106,0.897580,6.202101
0.020000,3.057172,25.948593,2.560824,5.889321,7.110517,0.920530,6.197279
0.020000,3.177339,25.937942,2.681462,6.031902,7.129067,0.927538,6.192255
0.020000,3.300297,25.926407,2.804960,6.174862,7.147994,0.946318,6.187023
0.020000,3.426044,25.913932,2.931324,6.318205,7.167141,0.957361,6.181576
0.020000,3.554578,25.900460,3.060562,6.461935,7.186507,0.968302,6.175909
0.020000,3.685898,25.885928,3.192684,6.606054,7.205925,0.970913,6.170016
0.020000,3.819998,25.870271,3.327695,6.750564,7.225524,0.979932,6.163889
0.020000,3.956874,25.853424,3.465604,6.895467,7.245119,0.979729,6.157523
0.020000,4.096520,25.835315,3.606419,7.040760,7.264649,0.976506,6.150912
0.020000,4.238928,25.815871,3.750148,7.186441,7.284096,0.972354,6.144049
0.020000,4.384088,25.795017,3.896798,7.332508,7.303317,0.961049,6.136928
0.020000,4.531989,25.772674,4.046377,7.478953,7.322242,0.946244,6.129544
0.020000,4.682617,25.748758,4.198893,7.625768,7.340754,0.925617,6.121889
0.020000,4.835958,25.723185,4.354352,7.772943,7.358786,0.901586,6.113959
0.020000,4.991994,25.695866,4.512761,7.920465,7.376099,0.865666,6.105747
0.020000,5.150705,25.666711,4.674127,8.068319,7.392702,0.830157,6.097250
0.020000,5.312067,25.635624,4.838457,8.216487,7.408367,0.783238,6.088460
0.020000,5.476056,25.602509,5.005756,8.364946,7.422970,0.730140,6.079375
0.020000,5.642642,25.567265,5.176029,8.513671,7.436223,0.662652,6.069989
0.020000,5.811793,25.529790,5.349282,8.662635,7.448212,0.599439,6.060299
0.020000,5.983473,25.489977,5.525518,8.811806,7.458541,0.516486,6.050302
0.020000,6.157643,25.447719,5.704741,8.961144,7.466903,0.418107,6.039994
0.020000,6.334259,25.402905,5.886953,9.110615,7.473566,0.333123,6.029374
0.020000,6.513272,25.355424,6.072157,9.260171,7.477814,0.212425,6.018440
0.020000,6.694632,25.305162,6.260352,9.409767,7.479768,0.097666,6.007192
0.020000,6.878279,25.252002,6.451539,9.559343,7.478824,-0.047178,5.995629
0.020000,7.064154,25.195829,6.645716,9.708852,7.475437,-0.169332,5.983754
0.020000,7.252188,25.136525,6.842881,9.858230,7.468900,-0.326872,5.971568
0.020000,7.442311,25.073973,7.043029,10.007412,7.459104,-0.489818,5.959074
0.020000,7.637967,25.006441,7.250012,10.349161,17.087452,481.417423,5.939931
0.020000,7.843863,24.930024,7.469632,10.980987,31.591302,725.192476,5.916016
0.020000,8.047864,24.848962,7.689148,10.975821,-0.258304,-1592.480267,5.894262
0.020000,8.249874,24.763830,7.908364,10.960769,-0.752613,-24.715446,5.874830
0.020000,8.449865,24.675227,8.127103,10.936959,-1.190510,-21.894893,5.857859
0.020000,8.647866,24.583763,8.345209,10.905297,-1.583078,-19.628355,5.843474
0.020000,8.843957,24.490059,8.562538,10.866441,-1.942801,-17.986149,5.831790
0.020000,9.038253,24.394745,8.778953,10.820788,-2.282671,-16.993504,5.822917
0.020000,9.230900,24.298459,8.994323,10.768485,-2.615149,-16.623927,5.816959
0.020000,9.422063,24.201848,9.208512,10.709460,-2.951213,-16.803204,5.814026
0.020000,9.611916,24.105570,9.421382,10.643468,-3.299633,-17.420999,5.814228
0.020000,9.800634,24.010299,9.632785,10.570149,-3.665937,-18.315194,5.817682
0.020000,9.988388,23.916719,9.842567,10.489120,-4.051459,-19.276088,5.824512
0.020000,10.175336,23.825532,10.050569,10.400079,-4.452044,-20.029245,5.834845
0.020000,10.361621,23.737451,10.256627,10.302948,-4.856544,-20.225011,5.848811
0.020000,10.547366,23.653197,10.460588,10.198046,-5.245109,-19.428249,5.866534
