dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,0.500203,3.550000,0.000656,0.065599,3.279948,163.997381,6.283023
0.020000,0.500116,3.550000,0.000743,0.004373,-3.061298,-317.062302,6.283093
0.020000,0.501712,3.550000,0.002340,0.079808,3.771771,341.653492,0.000047
0.020000,0.509321,3.550001,0.009948,0.380441,15.031609,562.991883,0.000258
0.020000,0.519465,3.550005,0.020093,0.507212,6.338595,-434.650700,0.000539
0.020000,0.532144,3.550014,0.032772,0.633952,6.336979,-0.080826,0.000892
0.020000,0.547357,3.550031,0.047985,0.760647,6.334767,-0.110559,0.001316
0.020000,0.565103,3.550059,0.065730,0.887289,6.332093,-0.133704,0.001814
0.020000,0.585380,3.550101,0.086008,1.013872,6.329158,-0.146790,0.002385
0.020000,0.608188,3.550163,0.108816,1.140386,6.325665,-0.174642,0.003031
0.020000,0.633524,3.550249,0.134152,1.266820,6.321690,-0.198716,0.003754
0.020000,0.661387,3.550365,0.162015,1.393167,6.317359,-0.216549,0.004554
0.020000,0.691775,3.550517,0.192404,1.519419,6.312598,-0.238074,0.005434
0.020000,0.724686,3.550711,0.225315,1.645565,6.307331,-0.263342,0.006394
0.020000,0.760117,3.550956,0.260747,1.771598,6.301622,-0.285431,0.007436
0.020000,0.798066,3.551260,0.298697,1.897509,6.295581,-0.302073,0.008564
0.020000,0.838530,3.551631,0.339163,2.023287,6.288895,-0.334284,0.009778
0.020000,0.881506,3.552079,0.382141,2.148927,6.281992,-0.345155,0.011081
0.020000,0.926992,3.552615,0.427630,2.274415,6.274396,-0.379809,0.012475
0.020000,0.974982,3.553249,0.475625,2.399744,6.266458,-0.396898,0.013963
0.020000,1.025475,3.553994,0.526123,2.524908,6.258179,-0.413956,0.015548
0.020000,1.078466,3.554863,0.579121,2.649892,6.249197,-0.449117,0.017232
0.020000,1.133950,3.555868,0.634614,2.774692,6.239993,-0.460182,0.019019
0.020000,1.191925,3.557026,0.692600,2.899294,6.230120,-0.493662,0.020911
0.020000,1.252384,3.558351,0.753074,3.023692,6.219896,-0.511188,0.022912
0.020000,1.315323,3.559859,0.816032,3.147876,6.209227,-0.533463,0.025025
0.020000,1.380738,3.561569,0.881468,3.271836,6.197995,-0.561608,0.027254
0.020000,1.448622,3.563500,0.949380,3.395563,6.186349,-0.582295,0.029603
0.020000,1.518969,3.565669,1.019761,3.519048,6.174245,-0.605204,0.032074
0.020000,1.591774,3.568100,1.092606,3.642282,6.161689,-0.627760,0.034674
0.020000,1.667030,3.570813,1.167911,3.765252,6.148518,-0.658578,0.037405
0.020000,1.744731,3.573832,1.245670,3.887954,6.135088,-0.671486,0.040272
0.020000,1.824868,3.577181,1.325878,4.010375,6.121040,-0.702387,0.043279
0.020000,1.907435,3.580887,1.408528,4.132506,6.106568,-0.723606,0.046431
0.020000,1.992424,3.584976,1.493615,4.254339,6.091619,-0.747440,0.049733
0.020000,2.079825,3.589478,1.581132,4.375865,6.076305,-0.765716,0.053190
0.020000,2.169631,3.594421,1.671074,4.497073,6.060407,-0.794918,0.056807
0.020000,2.261831,3.599839,1.763433,4.617955,6.044127,-0.814006,0.060589
