dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,0.500000,2.300000,0.000656,0.065599,3.279948,163.997381,6.283023
0.020000,0.500000,2.300000,0.003280,0.196797,6.559895,163.997381,6.283093
0.020000,0.501771,2.300000,0.008528,0.327995,6.559895,-0.000000,0.000047
0.020000,0.509643,2.300001,0.016400,0.459193,6.559895,0.000000,0.000258
0.020000,0.520139,2.300005,0.026896,0.590391,6.559895,0.000000,0.000539
0.020000,0.533259,2.300015,0.040015,0.721588,6.559895,-0.000000,0.000892
0.020000,0.549002,2.300032,0.055759,0.852786,6.559895,0.000000,0.001316
0.020000,0.567370,2.300061,0.074127,0.983984,6.559895,-0.000000,0.001814
0.020000,0.588362,2.300105,0.095118,1.115182,6.559895,0.000000,0.002385
0.020000,0.611977,2.300169,0.118734,1.246380,6.559895,-0.000000,0.003031
0.020000,0.638217,2.300258,0.144974,1.377578,6.559895,0.000000,0.003754
0.020000,0.667080,2.300378,0.173837,1.508776,6.559895,0.000000,0.004554
0.020000,0.698567,2.300535,0.205325,1.639974,6.559895,-0.000000,0.005434
0.020000,0.732678,2.300737,0.239436,1.771172,6.559895,0.000000,0.006394
0.020000,0.769413,2.300991,0.276172,1.902370,6.559895,-0.000000,0.007436
0.020000,0.808771,2.301306,0.315531,2.033568,6.559895,0.000000,0.008564
0.020000,0.850752,2.301691,0.357514,2.164765,6.559895,0.000000,0.009778
0.020000,0.895357,2.302156,0.402122,2.295963,6.559895,-0.000000,0.011081
0.020000,0.942585,2.302712,0.449353,2.427161,6.559895,0.000000,0.012475
0.020000,0.992436,2.303371,0.499208,2.558359,6.559895,0.000000,0.013963
0.020000,1.044909,2.304145,0.551687,2.689557,6.559895,0.000000,0.015548
0.020000,1.100005,2.305048,0.606790,2.820755,6.559895,0.000000,0.017232
0.020000,1.157723,2.306094,0.664517,2.951953,6.559895,0.000000,0.019019
0.020000,1.218062,2.307299,0.724868,3.083151,6.559895,0.000000,0.020911
0.020000,1.281022,2.308679,0.787843,3.214349,6.559895,-0.000000,0.022912
0.020000,1.346602,2.310251,0.853442,3.345547,6.559895,0.000000,0.025025
0.020000,1.414801,2.312034,0.921665,3.476744,6.559895,0.000000,0.027254
0.020000,1.485619,2.314047,0.992512,3.607942,6.559895,-0.000000,0.029603
0.020000,1.559055,2.316312,1.065983,3.739140,6.559895,0.000000,0.032074
0.020000,1.635108,2.318851,1.142078,3.870338,6.559895,0.000000,0.034674
