dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,0.500203,23.550000,0.000650,0.064976,3.248807,162.440354,0.000162
0.020000,0.500117,23.550000,0.000736,0.004319,-3.032857,-314.083198,0.000093
0.020000,0.501634,23.550000,0.002253,0.075858,3.576948,330.490226,6.283140
0.020000,0.509171,23.549999,0.009791,0.376866,15.050413,573.673265,6.282932
0.020000,0.519220,23.549995,0.019840,0.502447,6.279062,-438.567571,6.282655
0.020000,0.531780,23.549986,0.032400,0.627997,6.277458,-0.080177,6.282306
0.020000,0.546850,23.549970,0.047470,0.753502,6.275266,-0.109578,6.281887
0.020000,0.564429,23.549943,0.065049,0.878956,6.272700,-0.128304,6.281396
0.020000,0.584516,23.549901,0.085136,1.004350,6.269715,-0.149271,6.280831
0.020000,0.607110,23.549841,0.107729,1.129677,6.266355,-0.168019,6.280193
0.020000,0.632208,23.549756,0.132828,1.254925,6.262399,-0.197773,6.279480
0.020000,0.659810,23.549643,0.160430,1.380089,6.258187,-0.210590,6.278689
0.020000,0.689912,23.549495,0.190533,1.505157,6.253401,-0.239314,6.277821
0.020000,0.722514,23.549305,0.223135,1.630124,6.248322,-0.253939,6.276873
0.020000,0.757613,23.549065,0.258235,1.754978,6.242727,-0.279766,6.275843
0.020000,0.795206,23.548768,0.295829,1.879711,6.236623,-0.305213,6.274730
0.020000,0.835291,23.548405,0.335915,2.004315,6.230209,-0.320692,6.273531
0.020000,0.877864,23.547967,0.378491,2.128779,6.223212,-0.349833,6.272245
0.020000,0.922923,23.547443,0.423553,2.253098,6.215970,-0.362106,6.270868
0.020000,0.970464,23.546822,0.471098,2.377261,6.208108,-0.393101,6.269399
0.020000,1.020484,23.546094,0.521123,2.501256,6.199780,-0.416423,6.267834
0.020000,1.072979,23.545244,0.573625,2.625079,6.191151,-0.431407,6.266171
0.020000,1.127944,23.544261,0.628599,2.748719,6.181992,-0.457958,6.264408
0.020000,1.185376,23.543128,0.686042,2.872165,6.172284,-0.485438,6.262540
0.020000,1.245270,23.541833,0.745951,2.995409,6.162242,-0.502069,6.260565
0.020000,1.307622,23.540357,0.808319,3.118444,6.151702,-0.527020,6.258479
0.020000,1.372425,23.538685,0.873145,3.241258,6.140701,-0.550058,6.256279
0.020000,1.439676,23.536797,0.940421,3.363842,6.129217,-0.574194,6.253961
0.020000,1.509367,23.534675,1.010145,3.486188,6.117319,-0.594894,6.251522
0.020000,1.581494,23.532298,1.082311,3.608286,6.104875,-0.622206,6.248956
0.020000,1.656049,23.529645,1.156913,3.730127,6.092069,-0.640309,6.246261
0.020000,1.733027,23.526692,1.233947,3.851701,6.078708,-0.668021,6.243432
0.020000,1.812419,23.523417,1.313407,3.973000,6.064934,-0.688684,6.240465
0.020000,1.894219,23.519793,1.395288,4.094014,6.050710,-0.711224,6.237354
0.020000,1.978419,23.515794,1.479582,4.214734,6.035988,-0.736082,6.234096
0.020000,2.065010,23.511393,1.566285,4.335151,6.020841,-0.757353,6.230685
0.020000,2.153984,23.506558,1.655391,4.455256,6.005274,-0.778375,6.227117
0.020000,2.245331,23.501261,1.746891,4.575042,5.989276,-0.799894,6.223386
0.020000,2.339042,23.495467,1.840781,4.694497,5.972747,-0.826439,6.219487
0.020000,2.435107,23.489144,1.937054,4.813616,5.955963,-0.839214,6.215414
0.020000,2.533514,23.482255,2.035701,4.932389,5.938662,-0.865021,6.211163
0.020000,2.634252,23.474763,2.136718,5.050810,5.921043,-0.880952,6.206727
0.020000,2.737309,23.466629,2.240095,5.168870,5.903010,-0.901666,6.202101
0.020000,2.842672,23.457812,2.345826,5.286565,5.884755,-0.912771,6.197279
0.020000,2.950327,23.448270,2.453904,5.403886,5.866044,-0.935511,6.192255
0.020000,3.060261,23.437957,2.564321,5.520829,5.847153,-0.944567,6.187023
0.020000,3.172458,23.426827,2.677068,5.637390,5.828013,-0.957015,6.181576
0.020000,3.286903,23.414831,2.792140,5.753564,5.808703,-0.965500,6.175909
0.020000,3.403577,23.401920,2.909527,5.869347,5.789167,-0.976798,6.170016
0.020000,3.522465,23.388040,3.029221,5.984739,5.769623,-0.977193,6.163889
0.020000,3.643546,23.373137,3.151216,6.099740,5.750024,-0.979954,6.157523
0.020000,3.766801,23.357153,3.275503,6.214349,5.730447,-0.978842,6.150912
0.020000,3.892209,23.340031,3.402075,6.328569,5.711021,-0.971275,6.144049
0.020000,4.019747,23.321709,3.530923,6.442405,5.691782,-0.961951,6.136928
0.020000,4.149393,23.302123,3.662040,6.555862,5.672847,-0.946792,6.129544
0.020000,4.281122,23.281208,3.795419,6.668948,5.654308,-0.926953,6.121889
0.020000,4.414908,23.258896,3.931052,6.781674,5.636320,-0.899391,6.113959
0.020000,4.550723,23.235118,4.068933,6.894053,5.618909,-0.870557,6.105747
0.020000,4.688539,23.209802,4.209055,7.006099,5.602334,-0.828735,6.097250
0.020000,4.828326,23.182872,4.351412,7.117833,5.586669,-0.783255,6.088460
0.020000,4.970051,23.154253,4.495998,7.229275,5.572097,-0.728574,6.079375
0.020000,5.113680,23.123866,4.642806,7.340448,5.558681,-0.670828,6.069989
0.020000,5.259180,23.091631,4.791834,7.451385,5.546821,-0.593000,6.060299
0.020000,5.406512,23.057464,4.943076,7.562115,5.536521,-0.514990,6.050302
0.020000,5.555639,23.021283,5.096530,7.672673,5.527876,-0.432243,6.039994
0.020000,5.706520,22.982999,5.252192,7.783102,5.521486,-0.319485,6.029374
0.020000,5.859113,22.942527,5.410061,7.893445,5.517120,-0.218340,6.018440
0.020000,6.013373,22.899774,5.570136,8.003750,5.515262,-0.092872,6.007192
0.020000,6.169256,22.854652,5.732417,8.114066,5.515787,0.026222,5.995629
