dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,0.500203,3.550000,0.000656,0.065597,3.279858,163.992898,6.283023
0.020000,0.500116,3.550000,0.000743,0.004373,-3.061215,-317.053634,6.283093
0.020000,0.501712,3.550000,0.002339,0.079797,3.771207,341.621064,0.000047
0.020000,0.509321,3.550001,0.009948,0.380430,15.031660,563.022671,0.000258
0.020000,0.519464,3.550005,0.020092,0.507199,6.338422,-434.661903,0.000539
0.020000,0.532143,3.550014,0.032771,0.633935,6.336805,-0.080823,0.000892
0.020000,0.547356,3.550031,0.047983,0.760627,6.334594,-0.110555,0.001316
0.020000,0.565101,3.550059,0.065728,0.887265,6.331921,-0.133687,0.001814
0.020000,0.585378,3.550101,0.086005,1.013845,6.328985,-0.146798,0.002385
0.020000,0.608185,3.550163,0.108812,1.140355,6.325492,-0.174611,0.003031
0.020000,0.633520,3.550249,0.134148,1.266785,6.321518,-0.198721,0.003754
0.020000,0.661383,3.550365,0.162011,1.393129,6.317187,-0.216527,0.004554
0.020000,0.691770,3.550517,0.192398,1.519377,6.312426,-0.238076,0.005433
0.020000,0.724680,3.550711,0.225309,1.645520,6.307160,-0.263312,0.006393
0.020000,0.760110,3.550956,0.260740,1.771549,6.301451,-0.285412,0.007436
0.020000,0.798058,3.551260,0.298689,1.897458,6.295410,-0.302079,0.008563
0.020000,0.838521,3.551631,0.339153,2.023232,6.288725,-0.334242,0.009778
0.020000,0.881496,3.552079,0.382131,2.148869,6.281822,-0.345165,0.011080
0.020000,0.926980,3.552615,0.427618,2.274353,6.274227,-0.379758,0.012475
0.020000,0.974969,3.553249,0.475611,2.399679,6.266289,-0.396871,0.013963
0.020000,1.025460,3.553994,0.526108,2.524839,6.258010,-0.413974,0.015548
0.020000,1.078450,3.554862,0.579105,2.649820,6.249029,-0.449049,0.017232
0.020000,1.133933,3.555868,0.634597,2.774616,6.239825,-0.460207,0.019018
0.020000,1.191906,3.557025,0.692581,2.899215,6.229953,-0.493583,0.020911
0.020000,1.252363,3.558350,0.753053,3.023610,6.219730,-0.511154,0.022911
0.020000,1.315301,3.559859,0.816009,3.147791,6.209060,-0.533498,0.025024
0.020000,1.380714,3.561569,0.881444,3.271748,6.197830,-0.561510,0.027253
0.020000,1.448596,3.563499,0.949354,3.395471,6.186183,-0.582338,0.029602
