dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,0.499797,1.050000,0.000656,0.065599,3.279948,163.997381,6.283023
0.020000,0.499884,1.050000,0.000743,0.004373,-3.061298,-317.062302,6.283093
0.020000,0.501830,1.050000,0.002690,0.097317,4.647224,385.426143,0.000047
0.020000,0.509965,1.050001,0.010825,0.406747,15.471490,541.213292,0.000258
0.020000,0.520813,1.050006,0.021672,0.542369,6.781076,-434.520733,0.000539
0.020000,0.534373,1.050015,0.035233,0.678027,6.782932,0.092817,0.000892
0.020000,0.550648,1.050033,0.051507,0.813728,6.785051,0.105960,0.001316
0.020000,0.569637,1.050063,0.070497,0.949480,6.787576,0.126227,0.001814
0.020000,0.591343,1.050109,0.092203,1.085294,6.790723,0.157358,0.002385
0.020000,0.615767,1.050175,0.116626,1.221178,6.794179,0.172805,0.003031
0.020000,0.642909,1.050267,0.143769,1.357139,6.798027,0.192419,0.003754
0.020000,0.672773,1.050391,0.173633,1.493187,6.802405,0.218862,0.004554
0.020000,0.705359,1.050554,0.206219,1.629331,6.807235,0.241516,0.005434
0.020000,0.740670,1.050762,0.241531,1.765580,6.812441,0.260328,0.006394
0.020000,0.778708,1.051025,0.279570,1.901942,6.818096,0.282730,0.007436
0.020000,0.819475,1.051351,0.320338,2.038428,6.824320,0.311183,0.008564
0.020000,0.862974,1.051750,0.363839,2.175044,6.830782,0.323121,0.009778
0.020000,0.909208,1.052232,0.410075,2.311803,6.837946,0.358206,0.011081
0.020000,0.958179,1.052809,0.459050,2.448709,6.845305,0.367944,0.012475
0.020000,1.009890,1.053493,0.510765,2.585774,6.853241,0.396795,0.013963
0.020000,1.064344,1.054296,0.565225,2.723009,6.861760,0.425932,0.015548
0.020000,1.121544,1.055234,0.622434,2.860419,6.870475,0.435778,0.017232
0.020000,1.181495,1.056320,0.682394,2.998017,6.879912,0.471833,0.019019
0.020000,1.244199,1.057572,0.745110,3.135809,6.889590,0.483910,0.020911
0.020000,1.309659,1.059007,0.810586,3.273806,6.899858,0.513414,0.022912
0.020000,1.377880,1.060642,0.878827,3.412018,6.910618,0.537981,0.025025
0.020000,1.448865,1.062498,0.949836,3.550453,6.921745,0.556337,0.027254
0.020000,1.522617,1.064595,1.023618,3.689121,6.933403,0.582891,0.029603
0.020000,1.599141,1.066955,1.100179,3.828032,6.945545,0.607123,0.032074
0.020000,1.678441,1.069603,1.179523,3.967196,6.958180,0.631771,0.034674
0.020000,1.760520,1.072562,1.261655,4.106618,6.971128,0.647373,0.037405
0.020000,1.845383,1.075859,1.346581,4.246314,6.984776,0.682384,0.040272
0.020000,1.933032,1.079522,1.434307,4.386288,6.998727,0.697581,0.043279
0.020000,2.023472,1.083581,1.524838,4.526552,7.013188,0.723026,0.046431
0.020000,2.116706,1.088067,1.618180,4.667114,7.028091,0.745187,0.049733
0.020000,2.212739,1.093013,1.714340,4.807985,7.043549,0.772881,0.053190
0.020000,2.311572,1.098454,1.813323,4.949171,7.059306,0.787845,0.056807
0.020000,2.413211,1.104426,1.915137,5.090682,7.075566,0.812981,0.060589
0.020000,2.517657,1.110969,2.019788,5.232529,7.092341,0.838747,0.064541
0.020000,2.624913,1.118123,2.127282,5.374717,7.109414,0.853686,0.068669
0.020000,2.734981,1.125931,2.237627,5.517256,7.126914,0.874994,0.072979
0.020000,2.847864,1.134438,2.350830,5.660152,7.144809,0.894725,0.077475
0.020000,2.963563,1.143692,2.466898,5.803414,7.163087,0.913919,0.082165
0.020000,3.082078,1.153742,2.585839,5.947046,7.181625,0.926908,0.087054
0.020000,3.203411,1.164642,2.707661,6.091057,7.200568,0.947133,0.092148
