dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,0.500000,24.800000,0.000650,0.064976,3.248807,162.440354,0.000162
0.020000,0.500000,24.800000,0.003249,0.194928,6.497614,162.440354,0.000093
0.020000,0.501690,24.800000,0.008447,0.324881,6.497614,0.000000,6.283140
0.020000,0.509487,24.799999,0.016244,0.454833,6.497614,-0.000000,6.282932
0.020000,0.519883,24.799995,0.026640,0.584785,6.497614,0.000000,6.282655
0.020000,0.532879,24.799986,0.039635,0.714738,6.497614,-0.000000,6.282306
0.020000,0.548473,24.799969,0.055230,0.844690,6.497614,-0.000000,6.281887
0.020000,0.566666,24.799941,0.073423,0.974642,6.497614,0.000000,6.281396
0.020000,0.587459,24.799897,0.094215,1.104594,6.497614,-0.000000,6.280831
0.020000,0.610850,24.799835,0.117607,1.234547,6.497614,0.000000,6.280193
0.020000,0.636840,24.799748,0.143597,1.364499,6.497614,0.000000,6.279480
0.020000,0.665429,24.799631,0.172187,1.494451,6.497614,-0.000000,6.278689
0.020000,0.696618,24.799477,0.203375,1.624404,6.497614,0.000000,6.277821
0.020000,0.730405,24.799280,0.237163,1.754356,6.497614,0.000000,6.276873
0.020000,0.766790,24.799031,0.273550,1.884308,6.497614,-0.000000,6.275843
0.020000,0.805775,24.798723,0.312535,2.014260,6.497614,0.000000,6.274730
0.020000,0.847358,24.798347,0.354120,2.144213,6.497614,0.000000,6.273531
0.020000,0.891539,24.797892,0.398304,2.274165,6.497614,0.000000,6.272245
0.020000,0.938319,24.797348,0.445087,2.404117,6.497614,-0.000000,6.270868
0.020000,0.987697,24.796704,0.494468,2.534070,6.497614,0.000000,6.269399
0.020000,1.039672,24.795946,0.546449,2.664022,6.497614,0.000000,6.267834
0.020000,1.094245,24.795063,0.601029,2.793974,6.497614,-0.000000,6.266171
0.020000,1.151415,24.794040,0.658208,2.923926,6.497614,0.000000,6.264408
0.020000,1.211181,24.792862,0.717986,3.053879,6.497614,-0.000000,6.262540
0.020000,1.273544,24.791513,0.780363,3.183831,6.497614,0.000000,6.260565
0.020000,1.338502,24.789976,0.845340,3.313783,6.497614,0.000000,6.258479
0.020000,1.406054,24.788232,0.912915,3.443736,6.497614,-0.000000,6.256279
0.020000,1.476201,24.786263,0.983089,3.573688,6.497614,0.000000,6.253961
0.020000,1.548940,24.784048,1.055862,3.703640,6.497614,0.000000,6.251522
0.020000,1.624272,24.781566,1.131235,3.833592,6.497614,-0.000000,6.248956
0.020000,1.702194,24.778793,1.209206,3.963545,6.497614,0.000000,6.246261
0.020000,1.782705,24.775705,1.289776,4.093497,6.497614,0.000000,6.243432
0.020000,1.865804,24.772276,1.372946,4.223449,6.497614,0.000000,6.240465
0.020000,1.951488,24.768480,1.458714,4.353401,6.497614,0.000000,6.237354
0.020000,2.039756,24.764288,1.547082,4.483354,6.497614,0.000000,6.234096
0.020000,2.130605,24.759670,1.638049,4.613306,6.497614,-0.000000,6.230685
0.020000,2.224033,24.754594,1.731614,4.743258,6.497614,0.000000,6.227117
0.020000,2.320037,24.749026,1.827779,4.873211,6.497614,0.000000,6.223386
0.020000,2.418612,24.742932,1.926543,5.003163,6.497614,-0.000000,6.219487
0.020000,2.519756,24.736275,2.027905,5.133115,6.497614,0.000000,6.215414
0.020000,2.623464,24.729015,2.131867,5.263067,6.497614,0.000000,6.211163
0.020000,2.729731,24.721112,2.238428,5.393020,6.497614,0.000000,6.206727
0.020000,2.838552,24.712523,2.347588,5.522972,6.497614,0.000000,6.202101
0.020000,2.949922,24.703203,2.459347,5.652924,6.497614,0.000000,6.197279
0.020000,3.063833,24.693106,2.573705,5.782877,6.497614,-0.000000,6.192255
0.020000,3.180279,24.682182,2.690662,5.912829,6.497614,0.000000,6.187023
0.020000,3.299251,24.670380,2.810218,6.042781,6.497614,0.000000,6.181576
0.020000,3.420740,24.657646,2.932373,6.172733,6.497614,0.000000,6.175909
0.020000,3.544737,24.643924,3.057127,6.302686,6.497614,0.000000,6.170016
0.020000,3.671231,24.629156,3.184481,6.432638,6.497614,-0.000000,6.163889
0.020000,3.800210,24.613280,3.314433,6.562590,6.497614,0.000000,6.157523
0.020000,3.931661,24.596234,3.446984,6.692543,6.497614,-0.000000,6.150912
0.020000,4.065568,24.577951,3.582135,6.822495,6.497614,-0.000000,6.144049
0.020000,4.201918,24.558363,3.719884,6.952447,6.497614,0.000000,6.136928
0.020000,4.340691,24.537398,3.860233,7.082399,6.497614,-0.000000,6.129544
0.020000,4.481870,24.514983,4.003180,7.212352,6.497614,0.000000,6.121889
0.020000,4.625433,24.491041,4.148727,7.342304,6.497614,0.000000,6.113959
0.020000,4.771359,24.465492,4.296872,7.472256,6.497614,-0.000000,6.105747
0.020000,4.919622,24.438256,4.447617,7.602209,6.497614,0.000000,6.097250
0.020000,5.070197,24.409248,4.600961,7.732161,6.497614,0.000000,6.088460
0.020000,5.223053,24.378381,4.756903,7.862113,6.497614,-0.000000,6.079375
0.020000,5.378161,24.345566,4.915445,7.992065,6.497614,-0.000000,6.069989
0.020000,5.535487,24.310710,5.076586,8.122018,6.497614,0.000000,6.060299
0.020000,5.694993,24.273721,5.240326,8.251970,6.497614,-0.000000,6.050302
0.020000,5.856641,24.234501,5.406665,8.381922,6.497614,-0.000000,6.039994
0.020000,6.020390,24.192952,5.575603,8.511875,6.497614,0.000000,6.029374
0.020000,6.186193,24.148975,5.747140,8.641827,6.497614,-0.000000,6.018440
0.020000,6.354003,24.102468,5.921276,8.771779,6.497614,0.000000,6.007192
0.020000,6.523767,24.053327,6.098011,8.901731,6.497614,0.000000,5.995629
0.020000,6.695433,24.001448,6.277345,9.031684,6.497614,-0.000000,5.983754
0.020000,6.868940,23.946727,6.459278,9.161636,6.497614,0.000000,5.971568
0.020000,7.044227,23.889055,6.643810,9.291588,6.497614,0.000000,5.959074
0.020000,7.217276,23.829360,6.830942,9.421541,6.497614,0.000000,5.939931
0.020000,7.395144,23.763340,7.020672,9.551493,6.497614,0.000000,5.916016
0.020000,7.573874,23.692314,7.213001,9.681445,6.497614,0.000000,5.894262
0.020000,7.753499,23.616611,7.407930,9.811397,6.497614,0.000000,5.874830
0.020000,7.934092,23.536597,7.605457,9.941350,6.497614,0.000000,5.857859
0.020000,8.115768,23.452670,7.805584,10.071302,6.497614,0.000000,5.843474
0.020000,8.298680,23.365260,8.008309,10.201254,6.497614,0.000000,5.831790
