dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,0.499797,26.050000,0.000656,0.065598,3.279889,163.994457,0.000162
0.020000,0.499884,26.050000,0.000743,0.004360,-3.061872,-317.088051,0.000093
0.020000,0.501830,26.050000,0.002689,0.097274,4.645701,385.378651,6.283138
0.020000,0.509964,26.049999,0.010823,0.406702,15.471404,541.285168,6.282928
0.020000,0.520810,26.049994,0.021669,0.542309,6.780335,-434.553452,6.282648
0.020000,0.534369,26.049985,0.035228,0.677953,6.782197,0.093075,6.282296
0.020000,0.550642,26.049967,0.051501,0.813640,6.784323,0.106317,6.281873
0.020000,0.569629,26.049937,0.070488,0.949377,6.786857,0.126681,6.281377
0.020000,0.591333,26.049892,0.092192,1.085177,6.790013,0.157802,6.280807
0.020000,0.615754,26.049826,0.116613,1.221047,6.793481,0.173414,6.280162
0.020000,0.642893,26.049734,0.143753,1.356993,6.797342,0.193036,6.279442
0.020000,0.672754,26.049610,0.173613,1.493028,6.801734,0.219587,6.278644
0.020000,0.705337,26.049448,0.206196,1.629160,6.806579,0.242263,6.277767
0.020000,0.740644,26.049240,0.241504,1.765396,6.811803,0.261214,6.276809
0.020000,0.778678,26.048978,0.279539,1.901745,6.817477,0.283666,6.275769
0.020000,0.819441,26.048652,0.320304,2.038220,6.823719,0.312123,6.274644
0.020000,0.862936,26.048255,0.363800,2.174824,6.830204,0.324257,6.273433
0.020000,0.909165,26.047774,0.410032,2.311572,6.837390,0.359274,6.272133
0.020000,0.958131,26.047199,0.459001,2.448467,6.844774,0.369243,6.270742
0.020000,1.009836,26.046517,0.510711,2.585522,6.852736,0.398100,6.269257
0.020000,1.064286,26.045715,0.565166,2.722747,6.861281,0.427206,6.267676
0.020000,1.121481,26.044780,0.622369,2.860148,6.870027,0.437331,6.265995
0.020000,1.181426,26.043696,0.682324,2.997738,6.879492,0.473243,6.264212
0.020000,1.244124,26.042448,0.745034,3.135522,6.889205,0.485634,6.262324
0.020000,1.309578,26.041017,0.810505,3.273512,6.899507,0.515110,6.260327
0.020000,1.377793,26.039385,0.878739,3.411718,6.910299,0.539609,6.258217
0.020000,1.448772,26.037534,0.949742,3.550147,6.921466,0.558331,6.255992
0.020000,1.522519,26.035442,1.023518,3.688810,6.933159,0.584666,6.253648
0.020000,1.599037,26.033087,1.100072,3.827717,6.945345,0.609303,6.251180
0.020000,1.678330,26.030445,1.179410,3.966878,6.958023,0.633889,6.248585
0.020000,1.760403,26.027492,1.261536,4.106298,6.971011,0.649382,6.245858
0.020000,1.845259,26.024202,1.346456,4.245992,6.984708,0.684861,6.242995
0.020000,1.932902,26.020546,1.434175,4.385966,6.998707,0.699977,6.239992
0.020000,2.023336,26.016496,1.524700,4.526231,7.013213,0.725265,6.236843
0.020000,2.116565,26.012018,1.618036,4.666794,7.028172,0.747992,6.233545
0.020000,2.212591,26.007082,1.714189,4.807668,7.043678,0.775285,6.230092
0.020000,2.311419,26.001651,1.813166,4.948858,7.059496,0.790871,6.226478
0.020000,2.413052,25.995690,1.914974,5.090374,7.075807,0.815567,6.222700
0.020000,2.517493,25.989158,2.019618,5.232227,7.092653,0.842285,6.218751
0.020000,2.624744,25.982017,2.127107,5.374422,7.109770,0.855878,6.214627
0.020000,2.734807,25.974222,2.237446,5.516969,7.127351,0.879051,6.210320
0.020000,2.847686,25.965728,2.350643,5.659875,7.145299,0.897398,6.205826
0.020000,2.963380,25.956488,2.466706,5.803148,7.163645,0.917293,6.201139
0.020000,3.081892,25.946452,2.585642,5.946793,7.182259,0.930689,6.196253
0.020000,3.203221,25.935567,2.707459,6.090819,7.201273,0.950706,6.191162
0.020000,3.327367,25.923779,2.832163,6.235227,7.220431,0.957899,6.185859
0.020000,3.454329,25.911031,2.959764,6.380027,7.239964,0.976659,6.180338
0.020000,3.584105,25.897261,3.090268,6.525219,7.259602,0.981897,6.174593
0.020000,3.716692,25.882406,3.223684,6.670805,7.279336,0.986717,6.168619
0.020000,3.852085,25.866401,3.360020,6.816790,7.299232,0.994761,6.162407
0.020000,3.990279,25.849177,3.499283,6.963172,7.319083,0.992557,6.155953
0.020000,4.131267,25.830662,3.641482,7.109950,7.338914,0.991583,6.149249
0.020000,4.275042,25.810782,3.786625,7.257121,7.358572,0.982866,6.142289
0.020000,4.421592,25.789457,3.934719,7.404681,7.378005,0.971653,6.135068
0.020000,4.570906,25.766607,4.085771,7.552624,7.397108,0.955184,6.127579
0.020000,4.722971,25.742149,4.239790,7.700939,7.415793,0.934203,6.119815
0.020000,4.877769,25.715994,4.396782,7.849617,7.433862,0.903482,6.111772
0.020000,5.035283,25.688052,4.556755,7.998642,7.451267,0.870221,6.103444
0.020000,5.195491,25.658230,4.719715,8.148000,7.467915,0.832412,6.094825
0.020000,5.358369,25.626431,4.885668,8.297669,7.483422,0.775352,6.085911
0.020000,5.523891,25.592556,5.054621,8.447627,7.497902,0.723990,6.076696
0.020000,5.692025,25.556502,5.226578,8.597848,7.511061,0.657963,6.067177
0.020000,5.862740,25.518164,5.401544,8.748302,7.522693,0.581587,6.057349
0.020000,6.035995,25.477433,5.579523,8.898953,7.532580,0.494382,6.047211
0.020000,6.211752,25.434201,5.760518,9.049767,7.540659,0.403920,6.036758
0.020000,6.389963,25.388355,5.944532,9.200698,7.546578,0.295975,6.025989
0.020000,6.570579,25.339779,6.131566,9.351703,7.550220,0.182093,6.014904
0.020000,6.753545,25.288359,6.321621,9.502729,7.551315,0.054751,6.003501
0.020000,6.938803,25.233975,6.514695,9.653724,7.549741,-0.078722,5.991781
0.020000,7.126286,25.176511,6.710788,9.804624,7.545029,-0.235588,5.979746
0.020000,7.315927,25.115847,6.909895,9.955373,7.537456,-0.378634,5.967398
0.020000,7.507650,25.051864,7.112013,10.105904,7.526519,-0.546860,5.954741
0.020000,7.709413,24.980561,7.326005,10.699575,29.683555,1107.851782,5.931422
0.020000,7.915644,24.902089,7.546660,11.032779,16.660214,-651.167052,5.908130
0.020000,8.119919,24.819129,7.767139,11.023922,-0.442841,-855.152751,5.887080
0.020000,8.322167,24.732273,7.987248,11.005464,-0.922898,-24.002808,5.868425
0.020000,8.522381,24.642133,8.206818,10.978479,-1.349280,-21.319110,5.852301
0.020000,8.720610,24.549333,8.425694,10.943800,-1.733923,-19.232171,5.838832
0.020000,8.916950,24.454506,8.643734,10.902002,-2.089913,-17.799489,5.828131
0.020000,9.111530,24.358293,8.860802,10.853392,-2.430481,-17.028408,5.820307
0.020000,9.304507,24.261346,9.076762,10.798034,-2.767914,-16.871643,5.815469
0.020000,9.496053,24.164324,9.291478,10.735779,-3.112736,-17.241083,5.813726
0.020000,9.686344,24.067902,9.504804,10.666325,-3.472721,-17.999276,5.815193
0.020000,9.875560,23.972766,9.716590,10.589284,-3.852051,-18.966481,5.819992
0.020000,10.063867,23.879619,9.926676,10.504284,-4.250016,-19.898247,5.828250
0.020000,10.251420,23.789176,10.134898,10.411088,-4.659767,-20.487557,5.840098
0.020000,10.438358,23.702165,10.341093,10.309758,-5.066494,-20.336352,5.855665
